file,subset,adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,words_before_main_verb,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,apposition_per_clause,clauses_per_sentence,prepositions_per_clause,adjunct_per_clause,prepositions_per_sentence,relative_clauses,aux_plus_PCP_per_sentence,coordinate_conjunctions_per_clauses,ratio_coordinate_conjunctions,first_person_possessive_pronouns,first_person_pronouns,gerund_verbs,infinitive_verbs,inflected_verbs,non-inflected_verbs,participle_verbs,passive_ratio,second_person_possessive_pronouns,second_person_pronouns,sentences_with_five_clauses,sentences_with_four_clauses,sentences_with_one_clause,sentences_with_seven_more_clauses,sentences_with_six_clauses,sentences_with_three_clauses,sentences_with_two_clauses,sentences_with_zero_clause,simple_word_ratio,ratio_subordinate_conjunctions,third_person_possessive_pronouns,third_person_pronouns,negative_words,positive_words,adjective_diversity_ratio,adjectives_max,adjectives_min,adjectives_standard_deviation,adverbs_diversity_ratio,adverbs_max,adverbs_min,adverbs_standard_deviation,concretude_mean,concretude_std,concretude_1_25_ratio,concretude_25_4_ratio,concretude_4_55_ratio,concretude_55_7_ratio,content_word_diversity,content_word_max,content_word_min,content_word_standard_deviation,content_words_ambiguity,dalechall_adapted,verbal_time_moods_diversity,easy_conjunctions_ratio,familiaridade_mean,familiaridade_std,familiaridade_1_25_ratio,familiaridade_25_4_ratio,familiaridade_4_55_ratio,familiaridade_55_7_ratio,function_word_diversity,gunning_fox,hard_conjunctions_ratio,idade_aquisicao_mean,idade_aquisicao_std,idade_aquisicao_1_25_ratio,idade_aquisicao_25_4_ratio,idade_aquisicao_4_55_ratio,idade_aquisicao_55_7_ratio,imageabilidade_mean,imageabilidade_std,imageabilidade_1_25_ratio,imageabilidade_25_4_ratio,imageabilidade_4_55_ratio,imageabilidade_55_7_ratio,indefinite_pronouns_diversity,medium_long_sentence_ratio,max_noun_phrase,mean_noun_phrase,medium_short_sentence_ratio,min_noun_phrase,named_entity_ratio_sentence,named_entity_ratio_text,noun_diversity,nouns_max,nouns_min,nouns_standard_deviation,subtitles,postponed_subject_ratio,preposition_diversity,pronoun_diversity,pronouns_max,pronouns_min,pronouns_standard_deviation,dialog_pronoun_ratio,punctuation_diversity,punctuation_ratio,abstract_nouns_ratio,adverbs_before_main_verb_ratio,subjunctive_future_ratio,indefinite_pronoun_ratio,indicative_condition_ratio,indicative_future_ratio,indicative_imperfect_ratio,indicative_pluperfect_ratio,indicative_present_ratio,indicative_preterite_perfect_ratio,infinite_subordinate_clauses,oblique_pronouns_ratio,relative_pronouns_ratio,subjunctive_imperfect_ratio,subjunctive_present_ratio,subordinate_clauses,temporal_adjunct_ratio,demonstrative_pronoun_ratio,coreference_pronoun_ratio,non_svo_ratio,relative_pronouns_diversity_ratio,sentence_length_max,sentence_length_min,sentence_length_standard_deviation,short_sentence_ratio,std_noun_phrase,verb_diversity,verbs_max,verbs_min,verbs_standard_deviation,long_sentence_ratio,ratio_function_to_content_words
2243.txt,fake_br_human,0.02273,0.04545,0.69318,85.65076,0.30682,1.0,2.11475,7.33333,0.35227,12,12,88,0.06818,0.27273,0.07955,0.02273,0.01136,0.0,0.04545,852763.90164,4.3587,5.0379,11307.66667,2.56442,2.56442,3.82342,3.82342,5.11585,5.58465,0.2,9.82274,674.84987,0.04545,0.67045,0.07955,0.0,0.02273,0.0,0.05682,0.0,0.02273,0.0,0.0,2.5,1.0,2.68182,11.95833,1.92162,6.375,14.25,0.95057,2.25926,0,0.18182,0.45455,0.27273,0.28788,0.54545,0.48485,0.36364,0.6985,0.1058,0.69499,0,0.6985,0.1058,0.79444,0.09976,0.84041,0.10742,0,0,0,0,0,0,-0.0,0,0,0,0.25,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.78689,0,0,0.75,0.11475,0.19672,1.0,0.25,0.0,0.07011,0.25,0.5,0.0,0.13859,3.95126,0.67358,0.02222,0.6,0.35556,0.02222,0.7377,0.66667,0.375,0.08523,6.82692,7.7683,0,0.05682,5.35185,0.60004,0.0,0.04444,0.48889,0.46667,0.55556,3.00606,0.0,3.19813,1.3848,0.35556,0.35556,0.22222,0.06667,4.44657,0.54096,0.0,0.17778,0.8,0.02222,1.0,0.08333,5,1.35417,0.08333,1,0,0.0,0.67742,0.71429,0.0,0.21194,0.0,0,0.71429,0.66667,0.25,0.0,0.07459,0.25,0.27778,0.16667,0.0,0,0,0.16667,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.18182,0,0,16,2,4.66071,0.75,1.0274,0.875,1.0,0.0,0.24726,0.08333,0.44262
2244.txt,fake_br_human,0.04823,0.03859,0.62701,34.83183,0.37621,1.0,2.80513,25.91667,0.40514,12,12,311,0.03537,0.13505,0.02251,0.01929,0.0,0.00322,0.0,538138.32821,3.80466,4.37624,1731.45455,0.63264,0.47064,1.07609,0.69982,4.81203,5.19318,0.58333,11.56412,969.40682,0.0,0.73274,0.09968,0.00643,0.02251,0.0,0.06109,0.00643,0.04823,0.00322,0.01286,3.14286,4.25,2.22222,8.0625,3.05797,8.08333,75.08333,0.62138,1.66667,0,0.0,0.0,2.54545,1.30303,3.09091,1.56061,2.72727,0.69997,0.33574,0.66787,0,0.69997,0.33574,0.78558,0.26423,0.8043,0.27166,0,0,0,0,0,0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.21538,0.28718,1.0,0,0,0,0.91667,0,0,0,4.05759,0.66457,0.0,0.41606,0.57664,0.0073,0.85031,0.67164,0.0,0.16387,3.61745,12.38541,0,0.05466,4.57749,0.74932,0.0,0.24818,0.61314,0.13869,0.35222,10.512,0.02251,5.4958,1.48772,0.0438,0.16058,0.18248,0.48905,4.11664,0.53528,0.0,0.46715,0.52555,0.0073,1.0,0.08333,15,3.90324,0.0,1,0,0.0,0.70926,0,0,0,0.0,0,0.26471,0.81818,0,0,0,0,0.07143,0.23204,0.01608,0,0,0.18182,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.18182,0.0,0,0,60,0,15.47287,0.16667,3.45105,0.92857,0,0,0,0.75,0.6
2245.txt,fake_br_human,0.02449,0.01633,0.59184,46.3486,0.40816,1.0,2.84828,18.84615,0.42041,13,13,245,0.04082,0.13061,0.02857,0.01224,0.00408,0.0,0.01224,475176.33103,3.91337,4.53892,409.15385,1.94869,1.94869,2.35015,2.12669,5.11083,5.47557,0.58621,11.54024,955.66643,0.01089,0.69411,0.06531,0.00408,0.02449,0.0,0.03673,0.0,0.02449,0.0,0.00816,2.0,1.0,1.28571,10.55556,2.85829,6.84615,46.23077,0.67963,1.45,6.33333,0.0,1.33333,1.0,0.89744,1.08333,1.01282,1.08333,0.77435,0.08737,0.7517,0,0.77435,0.08737,0.82835,0.09272,0.87219,0.10452,0.07692,1.73333,1.92308,1.03846,3.33333,0.11538,0.06667,0.11538,0.42857,0.0,0.5,0.06667,0.1,0.7,0.3,0.13333,0.03846,0.0,0.5,0.0,0.06667,0.4,0.0,0.0,0.13333,0.33333,0.06667,0.6,0.57143,1.0,0.0,0.43448,0.26897,0.83333,0.11111,0.0,0.03343,0.5,0.07692,0.0,0.02212,4.40146,0.93054,0.0,0.42718,0.46602,0.1068,0.77565,0.61111,0.33333,0.07034,3.28346,11.9829,5,0.05306,4.50211,0.78381,0.00971,0.26214,0.60194,0.12621,0.33,7.69683,0.00816,5.17188,1.63871,0.06796,0.17476,0.24272,0.39806,4.42275,0.6588,0.0,0.27184,0.66019,0.06796,1.0,0.0,22,4.75192,0.15385,1,0.07124,0.08203,0.6625,0.55556,0.3,0.0767,0.0,0.0,0.2963,0.8,0.16667,0.0,0.06127,1.0,0.13514,0.20209,0.02449,0.30769,0.0,0.1,0.09524,0.0,0.09524,0.0,0.33333,0.33333,0.19231,0.1,0.3,0.14286,0.0,0.46154,0.06667,0.5,0.0,0.34615,0.66667,35,6,11.11372,0.38462,4.02437,0.9375,0.2,0.02857,0.04616,0.46154,0.68966
2246.txt,fake_br_human,0.03409,0.125,0.67045,73.60455,0.32955,1.0,2.22034,12.57143,0.29545,7,7,88,0.09091,0.21591,0.10227,0.02273,0.0,0.0,0.06818,945117.79661,4.61722,4.80407,13315.14286,2.32571,2.32571,2.89843,2.89843,5.32084,5.43032,1.0,9.76079,648.16089,0.02273,0.68182,0.07955,0.0,0.02273,0.0,0.04545,0.0,0.02273,0.0,0.01136,0.66667,1.8,2.13043,10.68421,2.29944,6.92857,23.14286,0.73415,2.03448,0,0.0,0.0,0.66667,0.61905,2.33333,1.66667,2.33333,0.78999,0.11139,0.73548,0,0.78999,0.11139,0.80795,0.08374,0.86402,0.05834,0,0,0,0,0,0,-0.0,0,0,0,0.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.74576,0,0,0.5,0.32203,0.20339,1.0,0.13333,0.0,0.04856,0.45455,0.33333,0.0,0.1045,3.85286,0.63593,0.0,0.63265,0.36735,0.0,0.67797,0.68421,0.5,0.07277,4.94545,9.28413,0,0.09091,4.88207,0.76016,0.0,0.18367,0.55102,0.26531,0.68966,5.11948,0.0,4.03513,2.01481,0.26531,0.30612,0.14286,0.18367,4.29878,0.49606,0.0,0.34694,0.65306,0.0,1.0,0.28571,8,3.28571,0.28571,1,0,0.0,0.69231,0.42857,0.14286,0.11091,0.0,0,0.66667,0.75,0.28571,0.0,0.09271,0.5,0.5,0.13462,0.02273,0,0,0.25,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.5,0.0,0,0,20,7,4.30472,0.28571,2.26132,0.73684,0.28571,0.08333,0.0666,0.14286,0.49153
2247.txt,fake_br_human,0.06667,0.01667,0.61667,30.57,0.38333,1.0,3.13514,15.0,0.33333,4,4,60,0.03333,0.2,0.03333,0.03333,0.0,0.0,0.0,55999.72973,4.32481,3.88711,251.0,1.925,1.925,0.998,0.998,5.23528,5.00435,0.83333,8.75078,835.73109,0.0,0.78333,0.11667,0.03333,0.03333,0.0,0.03333,0.0,0.01667,0.0,0.01667,3.25,4.0,3.375,9.45455,2.01734,6.25,35.0,0.53115,1.6087,8.25,0.0,0.0,0.66667,0.5,1.0,0.83333,1.0,0.30415,0.43014,0.44264,0,0.30415,0.43014,0.59819,0.42344,0.59935,0.42432,0.0,2.5,0.7,0.7,1.75,0.1,0.25,0.2,0.5,0,0,0.16667,0.0,0.75,0.25,0.08333,0.0,0,0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.67568,0.5,0,0,0.2973,0.45946,0.75,0,0,0,1.0,0,0,0,3.98721,0.85828,0.0,0.58621,0.34483,0.06897,0.86486,0.58824,0.0,0.24346,5.46875,10.43333,4,0.15,4.91313,0.70718,0.0,0.10345,0.68966,0.2069,0.65217,6.18667,0.03333,4.99329,1.28081,0.10345,0.06897,0.48276,0.34483,4.29827,0.69749,0.0,0.31034,0.62069,0.06897,0,0.25,11,4.05,0.0,1,0.1,0.03279,0.8,0,0,0,0.0,0.28571,0.85714,1.0,0,0,0,0,0.375,0.17647,0.03333,0.4,0.0,0.0,0.08333,0.0,0.0,0.25,0.41667,0.25,0.1,0.5,0.5,0.0,0.0,0.4,0.125,0.0,0.0,0.4,1.0,27,0,9.72111,0.25,2.843,1.0,0,0,0,0.5,0.62162
2248.txt,fake_br_human,0.01176,0.0,0.61176,39.92843,0.38824,1.0,2.75,28.33333,0.44706,3,3,85,0.08235,0.15294,0.01176,0.01176,0.0,0.0,0.0,268209.5,3.92135,4.4105,64.66667,0.617,0.617,0.79267,0.79267,4.91562,5.22611,0.33333,9.30974,964.70946,0.0,0.76471,0.01176,0.0,0.01176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.48387,11.0,2.96389,7.0,63.0,0.68135,1.57576,6.5,0.0,0.0,2.5,2.66667,2.0,3.33333,1.5,0.81295,0.00547,0.84943,0,0.81295,0.00547,0.86174,0.05426,0.86914,0.06167,0.0,3.25,1.15385,0.07692,3.75,0.15385,0.0,0.07692,0.5,0.0,0,0.07692,0.07692,0.76923,0.23077,0.07692,0.0,0.0,0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.65385,0.5,1.0,0,0.28846,0.32692,1.0,0.05882,0.0,0.02773,0,0.0,0.0,0.0,4.03448,0.62542,0.0,0.57143,0.42857,0.0,0.90385,0.57143,0.51786,0.02202,4.04545,11.91513,2,0.05882,4.44105,0.86268,0.0,0.33333,0.47619,0.19048,0.57576,11.49333,0.0,5.58303,1.64019,0.07143,0.11905,0.14286,0.54762,4.09822,0.46068,0.0,0.42857,0.57143,0.0,0,0.0,27,6.15476,0.0,1,0.07496,0.09091,0.86842,0.47059,0.4,0.0308,0.0,0.125,0.5625,0.71429,0.11765,0.0,0.05257,0,0.77778,0.13402,0.01176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.23077,0.0,0.28571,0.0,0.0,0.46154,0.0,2.0,0.0,0.07692,0.5,48,17,13.96026,0.0,6.85954,1.0,0.2,0.11765,0.03721,1.0,0.63462
2249.txt,fake_br_human,0.01064,0.05319,0.65957,46.63333,0.34043,1.0,2.74194,15.66667,0.3617,6,6,94,0.08511,0.23404,0.06383,0.04255,0.0,0.0,0.02128,188296.75806,3.98713,4.32361,220.5,1.34267,1.34267,1.55567,1.55567,5.00252,5.20178,0.63636,9.84977,701.55657,0.01064,0.68085,0.09574,0.0,0.04255,0.0,0.05319,0.0,0.03191,0.0,0.0,0.0,1.6,1.84615,13.5,2.38282,6.75,46.16667,0.69623,1.9375,2.0,0.0,0.0,1.4,0.8,1.4,0.8,1.2,0.82125,0.04544,0.79812,0,0.82125,0.04544,0.85033,0.04196,0.85739,0.04007,0.0,2.57143,0.38889,0.5,1.0,0.11111,0.0,0.22222,1.0,0,1.0,0.0,0.2,0.8,0.2,0.0,0.0,0,0.0,0.14286,0.14286,0.28571,0.0,0.0,0.14286,0.28571,0.0,0.64516,0.0,0,0.0,0.27419,0.35484,1.0,0.05882,0.0,0.02192,0.6,0.11765,0.0,0.0477,4.12013,0.69697,0.0,0.46512,0.51163,0.02326,0.77419,0.66667,0.42857,0.07718,6.53704,10.12484,3,0.07447,4.7385,0.9574,0.04651,0.18605,0.48837,0.27907,0.5,6.42837,0.0,4.59025,1.95502,0.2093,0.18605,0.23256,0.25581,4.30821,0.47879,0.0,0.30233,0.67442,0.02326,0,0.0,12,3.77778,0.16667,1,0.13146,0.1087,0.73529,0.54545,0.17647,0.12731,0.0,0.2,0.71429,0.625,0.17647,0.0,0.07673,1.0,0.46154,0.11607,0.04255,0.16667,0.0,0.0,0.125,0.0,0.0,0.0,0.4375,0.4375,0.11111,0.25,0.25,0.0,0.0,0.22222,0.0,0.4,0.0,0.22222,0.5,34,9,8.557,0.5,2.61916,0.86364,0.32353,0.09091,0.09083,0.33333,0.51613
225.txt,fake_br_human,0.04743,0.05534,0.58893,44.41448,0.41107,1.0,2.6443,28.11111,0.29644,9,9,253,0.09486,0.18972,0.03557,0.01976,0.0,0.0,0.01581,463302.60403,4.58018,4.84286,327.44444,2.13178,2.13178,2.21456,2.21456,5.48942,5.66992,0.64444,11.22362,863.97904,0.01909,0.74974,0.0751,0.00791,0.02372,0.0,0.03162,0.00791,0.01186,0.0,0.01186,2.83333,4.0,2.92647,7.67442,2.90424,7.55556,59.33333,0.55875,1.43269,3.44444,1.125,3.375,1.25,1.38889,1.0,1.5,0.875,0.87368,0.03386,0.85784,0,0.87368,0.03386,0.90747,0.02766,0.92236,0.02159,0.02439,4.55556,1.12195,0.70732,5.11111,0.09756,0.33333,0.12195,0.45455,0.0,0.0,0.06122,0.36735,0.44898,0.55102,0.12245,0.02439,0.0,0.0,0.22222,0.0,0.22222,0.11111,0.33333,0.11111,0.0,0.0,0.77852,0.54545,1.0,1.0,0.30872,0.41611,0.91667,0.125,0.02174,0.02941,0.64286,0.1087,0.0,0.03502,3.99404,0.69051,0.0,0.5748,0.41732,0.00787,0.8412,0.69231,0.40909,0.08787,4.53383,9.71164,4,0.06719,4.81752,0.79846,0.0,0.12598,0.64567,0.22835,0.344,11.3646,0.01976,4.93347,1.52791,0.07087,0.25197,0.31496,0.29921,4.20525,0.54121,0.0,0.33071,0.66142,0.00787,1.0,0.0,20,5.91032,0.0,1,0.0593,0.05556,0.77333,0.43478,0.21053,0.06848,0.0,0.05263,0.3617,0.45833,0.26316,0.0,0.06944,0.0,0.09091,0.09474,0.04348,0.17073,0.0,0.125,0.09091,0.0,0.0,0.0,0.72727,0.09091,0.43902,0.08333,0.16667,0.0,0.09091,0.68293,0.09677,1.0,1.125,0.21951,0.5,46,16,11.67566,0.0,5.29992,0.83333,0.26087,0.0625,0.06011,1.0,0.69799
2250.txt,fake_br_human,0.03261,0.08696,0.63043,62.23254,0.36957,1.0,2.41379,15.33333,0.28261,6,6,92,0.08696,0.22826,0.03261,0.01087,0.0,0.0,0.01087,250838.74138,4.07462,4.57212,3913.0,1.344,1.344,1.88533,1.88533,4.97326,5.29774,0.8,9.57808,939.81275,0.03261,0.72826,0.1087,0.0,0.02174,0.0,0.06522,0.0,0.06522,0.0,0.01087,4.0,1.0,0.83333,12.52381,2.61987,6.91667,31.83333,0.67707,1.70588,1.5,0.0,0.0,1.2,0.86667,1.4,1.26667,1.2,0.80315,0.09645,0.78098,0,0.80315,0.09645,0.83475,0.08077,0.85704,0.07854,0.0,3.5,0.38095,0.52381,1.33333,0.09524,0.0,0.04762,0.5,0,0.66667,0.08696,0.21739,0.65217,0.34783,0.04348,0.0,0,0.0,0.0,0.33333,0.33333,0.16667,0.0,0.16667,0.0,0.0,0.7069,0.5,0,0.33333,0.17241,0.15517,1.0,0.25,0.0,0.08914,0.75,0.21429,0.0,0.07793,3.95862,0.60372,0.0,0.58537,0.36585,0.04878,0.82759,0.625,0.42105,0.07146,6.06122,9.54595,7,0.07609,4.99461,0.92951,0.02439,0.14634,0.41463,0.41463,0.58824,6.24638,0.03261,4.33645,1.84972,0.17073,0.31707,0.19512,0.2439,4.22304,0.52598,0.0,0.39024,0.60976,0.0,1.0,0.5,16,3.95278,0.0,1,0.11112,0.09302,0.76923,0.375,0.21429,0.0556,0.0,0.0625,0.6,0.75,0.1875,0.0,0.06419,0.66667,0.5,0.11538,0.0,0.19048,0.0,0.125,0.05882,0.05882,0.0,0.05882,0.35294,0.23529,0.2381,0.0,0.25,0.05882,0.17647,0.38095,0.09091,0.2,0.0,0.2381,1.0,29,4,7.29536,0.16667,3.7259,0.90476,0.28571,0.125,0.05204,0.33333,0.58621
2251.txt,fake_br_human,0.01176,0.03529,0.57647,69.45953,0.42353,1.2,2.61224,7.08333,0.29412,10,12,85,0.08235,0.23529,0.03529,0.03529,0.0,0.0,0.0,200917.77551,4.18753,4.53269,2588.22222,2.333,2.333,3.41822,3.41822,5.36599,5.55781,0.52941,9.77607,785.54913,0.04706,0.67059,0.09412,0.01176,0.03529,0.0,0.03529,0.0,0.03529,0.0,0.01176,0,1.0,1.45455,8.75,1.41416,5.375,11.5,1.01718,1.36111,2.22222,0.27273,1.63636,0.36364,0.24242,0.18182,0.15152,0.18182,0.45551,0.35884,0.38511,0.0,0.55673,0.31784,0.56723,0.36575,0.58818,0.38014,0.0,1.88889,0.76471,0.23529,1.44444,0.05882,0.0,0.23529,0.8,0,0.0,0.05263,0.36842,0.57895,0.42105,0.0,0.0,0,0.0,0.22222,0.0,0.44444,0.0,0.0,0.11111,0.0,0.22222,0.77551,0.2,0,1.0,0.2449,0.32653,1.0,0,0,0,1.0,0,0,0,4.28883,1.04408,0.0,0.575,0.275,0.15,0.83673,0.57143,0.0,0.21934,4.75,8.26042,4,0.09412,4.94382,0.85651,0.025,0.125,0.55,0.3,0.44444,2.97451,0.01176,4.4131,1.82825,0.175,0.25,0.35,0.125,4.54048,0.78264,0.0,0.25,0.625,0.125,1.0,0.0,13,2.63333,0.16667,1,0.10651,0.06897,0.72,0,0,0,0.0,0.1,0.64286,0.42857,0,0,0,0.0,0.30769,0.14,0.0,0.0,0.0,0.14286,0.07692,0.0,0.15385,0.15385,0.0,0.61538,0.29412,0.0,0.14286,0.0,0.0,0.41176,0.0,0.0,0.27273,0.05882,1.0,20,0,6.99355,0.66667,3.0999,0.95,0,0,0,0.16667,0.73469
2252.txt,fake_br_human,0.0375,0.125,0.6625,43.7125,0.3375,1.0,2.77358,11.42857,0.325,7,7,80,0.0625,0.175,0.0875,0.0375,0.0,0.0,0.05,486747.60377,4.42143,4.81604,12688.57143,2.77771,2.46143,3.39857,2.93229,5.15485,5.41081,0.42857,9.29868,878.34922,0.0,0.75,0.0875,0.0125,0.0375,0.0,0.0375,0.0125,0.025,0.0,0.0,2.0,2.5,1.30435,10.35714,2.14708,6.5,23.14286,0.97219,1.96296,2.57143,0.0,0.0,0.5,0.33333,0.5,0.57143,0.5,0.66364,0.09575,0.67506,0,0.66364,0.09575,0.74173,0.14333,0.79518,0.1551,0.0,2.0,0.78571,1.0,1.57143,0.07143,0.0,0.42857,1.0,0.0,0,0.0,0.28571,0.71429,0.28571,0.0,0.0,0.0,0,0.0,0.14286,0.14286,0.0,0.0,0.42857,0.0,0.28571,0.77358,0.0,1.0,0,0.45283,0.4717,1.0,0.07143,0.0,0.0297,0.7,0.4,0.0,0.15121,3.99862,0.62149,0.0,0.56818,0.40909,0.02273,0.81132,0.66667,0.5,0.05901,4.12,8.74298,4,0.05,4.80189,0.80318,0.0,0.15909,0.68182,0.15909,0.66667,4.73143,0.0125,4.81776,1.88159,0.15909,0.18182,0.27273,0.25,4.16826,0.48585,0.0,0.31818,0.68182,0.0,1.0,0.14286,12,2.83333,0.14286,1,0.15842,0.08235,0.76923,1.0,0.14286,0.28701,0.0,0.14286,0.72727,1.0,0.14286,0.0,0.05873,0,0.375,0.12222,0.025,0.21429,0.0,0.2,0.0,0.0,0.09091,0.09091,0.45455,0.36364,0.28571,0.0,0.2,0.0,0.0,0.35714,0.07143,0.5,0.0,0.28571,1.0,28,2,8.48288,0.42857,2.98091,0.92857,0.25,0.0,0.10237,0.28571,0.50943
2253.txt,fake_br_human,0.02273,0.01136,0.60227,64.62455,0.39773,1.0,2.58491,11.0,0.38636,8,8,88,0.06818,0.18182,0.01136,0.0,0.0,0.01136,0.0,149948.33962,4.10691,4.09011,3326.875,2.06312,1.45513,2.01463,1.43975,5.01623,5.03277,0.38462,9.64153,709.16427,0.0,0.70455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,1.26923,12.07692,2.13807,6.8125,19.75,0.76159,1.51429,5.375,0.0,0.0,0.28571,0.28571,0.57143,0.5,0.42857,0.72142,0.1106,0.6553,0,0.72142,0.1106,0.74264,0.10877,0.78822,0.1236,0.0,1.25,1.27273,0.54545,1.625,0.27273,0.25,0.09091,1.0,0,0,0.14286,0.0,0.71429,0.28571,0.14286,0.18182,0,0,0.0,0.0,0.625,0.0,0.0,0.125,0.125,0.125,0.66038,0.0,0,0,0.37736,0.39623,1.0,0.08333,0.0,0.02818,1.0,0.125,0.0,0.04134,4.50212,1.03718,0.0,0.30769,0.46154,0.23077,0.77358,0.625,0.375,0.07186,4.7381,10.64165,6,0.04545,4.87394,0.87463,0.02564,0.12821,0.53846,0.30769,0.6,4.55,0.0,4.69364,2.10456,0.23077,0.15385,0.20513,0.23077,4.58305,0.79489,0.0,0.35897,0.46154,0.17949,0.5,0.0,14,5.875,0.125,2,0.00758,0.02247,0.76471,0.5,0.25,0.08387,0.0,0.0,0.64706,0.5,0.2,0.0,0.08248,0,0.46154,0.15596,0.03409,0.09091,0.09091,0.33333,0.27273,0.0,0.0,0.09091,0.18182,0.27273,0.09091,0.0,0.5,0.0,0.09091,0.36364,0.42857,0.0,0.0,0.09091,0.33333,30,3,8.30662,0.625,4.12382,0.8125,0.33333,0.11765,0.06747,0.25,0.66038
2254.txt,fake_br_human,0.03297,0.01099,0.56044,28.91336,0.43956,1.0,3.35294,15.16667,0.40659,6,6,91,0.0989,0.10989,0.06593,0.02198,0.0,0.04396,0.0,52707.0,3.69671,3.95539,645.5,1.83817,1.83817,2.04417,2.04417,5.07569,5.18967,1.0,9.92872,618.64465,0.04396,0.65934,0.05495,0.0,0.02198,0.0,0.01099,0.0,0.02198,0.0,0.02198,1.5,0,1.89286,6.625,2.5323,6.25,43.83333,0.69327,1.275,0,0.0,0.0,1.0,1.06667,1.0,0.86667,0.8,0.65132,0.1621,0.64002,0,0.65132,0.1621,0.73998,0.09876,0.80338,0.07333,0,0,0,0,0,0,-0.0,0,0,0,0.25,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.5098,0,0,0.0,0.41176,0.31373,1.0,0.07692,0.0,0.03213,1.0,0.0,0.0,0.0,4.03664,0.71517,0.0,0.48387,0.48387,0.03226,0.78431,0.57143,0.34483,0.07392,2.86842,11.67646,0,0.06593,4.39352,0.76978,0.0,0.3871,0.58065,0.03226,0.5,6.24689,0.0,5.66232,1.61438,0.03226,0.16129,0.25806,0.32258,4.18664,0.72151,0.0,0.35484,0.6129,0.03226,1.0,0.0,11,5.47222,0.33333,1,0,0.0,0.72973,0.53846,0.27273,0.09527,0.0,0,0.61538,0.55556,0.27273,0.0,0.09864,1.0,0.42857,0.12963,0.05495,0,0,0.11111,0,0,0,0,0,0,0,0.11111,0,0,0,0,0,0.0,0.0,0,0,22,10,3.80424,0.16667,3.20143,1.0,0.125,0.05882,0.02089,0.5,0.78431
