file,subset,adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,words_before_main_verb,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,apposition_per_clause,clauses_per_sentence,prepositions_per_clause,adjunct_per_clause,prepositions_per_sentence,relative_clauses,aux_plus_PCP_per_sentence,coordinate_conjunctions_per_clauses,ratio_coordinate_conjunctions,first_person_possessive_pronouns,first_person_pronouns,gerund_verbs,infinitive_verbs,inflected_verbs,non-inflected_verbs,participle_verbs,passive_ratio,second_person_possessive_pronouns,second_person_pronouns,sentences_with_five_clauses,sentences_with_four_clauses,sentences_with_one_clause,sentences_with_seven_more_clauses,sentences_with_six_clauses,sentences_with_three_clauses,sentences_with_two_clauses,sentences_with_zero_clause,simple_word_ratio,ratio_subordinate_conjunctions,third_person_possessive_pronouns,third_person_pronouns,negative_words,positive_words,adjective_diversity_ratio,adjectives_max,adjectives_min,adjectives_standard_deviation,adverbs_diversity_ratio,adverbs_max,adverbs_min,adverbs_standard_deviation,concretude_mean,concretude_std,concretude_1_25_ratio,concretude_25_4_ratio,concretude_4_55_ratio,concretude_55_7_ratio,content_word_diversity,content_word_max,content_word_min,content_word_standard_deviation,content_words_ambiguity,dalechall_adapted,verbal_time_moods_diversity,easy_conjunctions_ratio,familiaridade_mean,familiaridade_std,familiaridade_1_25_ratio,familiaridade_25_4_ratio,familiaridade_4_55_ratio,familiaridade_55_7_ratio,function_word_diversity,gunning_fox,hard_conjunctions_ratio,idade_aquisicao_mean,idade_aquisicao_std,idade_aquisicao_1_25_ratio,idade_aquisicao_25_4_ratio,idade_aquisicao_4_55_ratio,idade_aquisicao_55_7_ratio,imageabilidade_mean,imageabilidade_std,imageabilidade_1_25_ratio,imageabilidade_25_4_ratio,imageabilidade_4_55_ratio,imageabilidade_55_7_ratio,indefinite_pronouns_diversity,medium_long_sentence_ratio,max_noun_phrase,mean_noun_phrase,medium_short_sentence_ratio,min_noun_phrase,named_entity_ratio_sentence,named_entity_ratio_text,noun_diversity,nouns_max,nouns_min,nouns_standard_deviation,subtitles,postponed_subject_ratio,preposition_diversity,pronoun_diversity,pronouns_max,pronouns_min,pronouns_standard_deviation,dialog_pronoun_ratio,punctuation_diversity,punctuation_ratio,abstract_nouns_ratio,adverbs_before_main_verb_ratio,subjunctive_future_ratio,indefinite_pronoun_ratio,indicative_condition_ratio,indicative_future_ratio,indicative_imperfect_ratio,indicative_pluperfect_ratio,indicative_present_ratio,indicative_preterite_perfect_ratio,infinite_subordinate_clauses,oblique_pronouns_ratio,relative_pronouns_ratio,subjunctive_imperfect_ratio,subjunctive_present_ratio,subordinate_clauses,temporal_adjunct_ratio,demonstrative_pronoun_ratio,coreference_pronoun_ratio,non_svo_ratio,relative_pronouns_diversity_ratio,sentence_length_max,sentence_length_min,sentence_length_standard_deviation,short_sentence_ratio,std_noun_phrase,verb_diversity,verbs_max,verbs_min,verbs_standard_deviation,long_sentence_ratio,ratio_function_to_content_words
2374.txt,fake_br_llm,0.07401,0.03249,0.64982,30.374,0.35018,2.2,2.97778,16.78788,0.3917,15,33,554,0.05054,0.15162,0.04513,0.0343,0.00542,0.00181,0.00361,501433.59167,3.75535,4.41774,10179.51515,1.47588,1.33597,2.28052,1.99924,4.75965,5.1967,0.90909,11.04363,1395.61149,0.0044,0.82046,0.09747,0.00361,0.04693,0.00181,0.04874,0.00181,0.04332,0.0,0.00542,2.6,1.78571,2.16959,8.6,2.73274,6.80303,37.18182,0.94762,1.85567,7.68571,0.03125,0.21875,0.21875,0.12689,0.46875,0.29545,0.28125,0.71734,0.24045,0.65699,0.30981,0.83087,0.04982,0.7936,0.20933,0.84272,0.22211,0.125,2.05714,1.16667,0.61111,2.4,0.04167,0.28571,0.27778,0.68966,0.0,0.0,0.11765,0.16471,0.50588,0.49412,0.21176,0.13889,0.0,1.0,0.02857,0.14286,0.34286,0.0,0.0,0.14286,0.28571,0.05714,0.525,0.31034,1.0,0.0,0.33056,0.425,0.78049,0.33333,0.0,0.07626,0.88889,0.25,0.0,0.05141,3.89795,0.67955,0.00402,0.56225,0.40562,0.02811,0.92567,1.0,0.25,0.12611,3.65172,11.70864,6,0.06859,4.58441,0.75961,0.0,0.22088,0.63855,0.14056,0.42284,6.874,0.02166,5.43195,1.6785,0.07229,0.1245,0.21285,0.4739,4.0869,0.58257,0.0,0.46988,0.51807,0.01205,0.66667,0.06061,27,5.22071,0.18182,1,0.10201,0.09944,0.89881,1.0,0.16667,0.17671,0.0,0.01923,0.30952,0.57143,0.33333,0.0,0.0747,1.0,0.07778,0.18845,0.04693,0.13889,0.0,0.21429,0.01923,0.01923,0.0,0.17308,0.25,0.46154,0.33333,0.17857,0.10714,0.0,0.07692,0.5,0.05085,0.3125,0.0,0.19444,0.33333,34,1,7.21848,0.18182,4.43899,0.85714,0.23077,0.0,0.05511,0.57576,0.53889
2375.txt,fake_br_llm,0.08638,0.03322,0.66113,11.44481,0.33887,1.625,3.20101,23.15385,0.36877,8,13,301,0.01993,0.17276,0.05316,0.04319,0.0,0.0,0.00997,781535.01508,3.94211,4.52413,1001.84615,1.50885,1.49154,2.34762,2.34762,4.91276,5.32306,0.75,10.87942,1479.62909,0.0,0.78,0.08306,0.01329,0.04651,0.00664,0.01993,0.00664,0.01329,0.0,0.0,2.26923,1.125,2.95506,8.87179,2.88224,7.42308,53.46154,0.5641,1.95098,7.2,0.0,0.0,0.33333,0.37179,0.66667,0.92308,0.66667,0.86128,0.04652,0.84965,0.05693,0.91298,0.01474,0.90096,0.04313,0.9124,0.04529,0.05,2.66667,1.225,0.625,3.26667,0.0,0.46667,0.4,0.72727,0.0,0,0.12,0.16,0.5,0.5,0.22,0.1,0.0,0,0.13333,0.13333,0.06667,0.0,0.0,0.33333,0.2,0.13333,0.56281,0.27273,1.0,0,0.32161,0.52261,0.84615,0.20833,0.03226,0.047,0.8,0.14286,0.0,0.04472,3.88495,0.70192,0.00637,0.58599,0.36943,0.03822,0.9128,0.7037,0.5,0.06599,4.17901,11.55207,4,0.07641,4.65507,0.64967,0.0,0.16561,0.73248,0.10191,0.34333,9.4529,0.00664,5.52996,1.54683,0.03185,0.18471,0.14013,0.50955,4.10126,0.61919,0.0,0.42675,0.53503,0.03822,1.0,0.15385,27,7.07436,0.0,1,0.07407,0.07869,0.83583,0.8,0.21429,0.14844,0.0,0.04545,0.3913,1.0,0.09091,0.0,0.03106,0,0.19444,0.13158,0.06312,0.2,0.0,0.33333,0.0,0.0,0.07407,0.07407,0.48148,0.37037,0.275,0.0,0,0.0,0.0,0.425,0.07407,0.08333,0.0,0.25,0,33,10,6.68921,0.07692,4.71293,0.94231,0.25,0.0,0.05858,0.76923,0.51256
2376.txt,fake_br_llm,0.07039,0.04612,0.67233,16.22695,0.32767,2.125,3.08303,24.23529,0.41262,8,17,412,0.02427,0.1432,0.0267,0.02184,0.0,0.0,0.00485,493830.33213,3.84855,4.38207,157.88235,1.54941,1.14594,1.91818,1.46194,4.745,5.1317,0.98182,10.93534,1278.92246,0.0,0.83534,0.0534,0.00728,0.02427,0.0,0.01214,0.00485,0.01214,0.0,0.00971,3.13793,4.23077,2.06429,9.425,3.26754,7.70588,57.76471,0.58711,2.05185,5.52941,0.0,0.0,0.3125,0.43382,0.5,0.67647,0.4375,0.79249,0.075,0.77204,0.09155,0.88985,0.03465,0.85869,0.06288,0.88241,0.069,0.03704,3.17647,1.14815,0.44444,3.64706,0.09259,0.47059,0.16667,0.69231,0.0,0,0.10938,0.15625,0.42188,0.57812,0.3125,0.05556,0.0,0,0.17647,0.17647,0.0,0.0,0.05882,0.29412,0.17647,0.11765,0.54152,0.30769,1.0,0,0.29603,0.46931,0.96552,0.19048,0.0,0.04777,0.68421,0.13636,0.0,0.04037,4.03845,0.72503,0.00552,0.50276,0.46409,0.02762,0.9282,0.67213,0.5,0.04549,3.65766,12.19702,5,0.05097,4.51012,0.76862,0.00552,0.23204,0.65193,0.1105,0.42306,9.87664,0.01942,5.65699,1.5309,0.02762,0.16022,0.1989,0.43646,4.13278,0.55722,0.0,0.44199,0.54696,0.01105,0,0.0,19,5.10098,0.05882,1,0.07545,0.0775,0.85127,0.75,0.28571,0.12136,0.0,0.16129,0.37879,0.7,0.19048,0.0,0.0461,0,0.1,0.19038,0.05097,0.14815,0.0,0.0,0.17241,0.0,0.0,0.06897,0.37931,0.27586,0.35185,0.0,0.5,0.0,0.10345,0.51852,0.03125,0.125,0.0,0.25926,0.8,52,4,10.10841,0.05882,3.72263,0.89831,0.19048,0.0,0.04263,0.88235,0.48736
2377.txt,fake_br_llm,0.03509,0.03008,0.65163,21.42677,0.34837,2.375,3.08846,21.0,0.42857,8,19,399,0.05263,0.15789,0.04261,0.03759,0.0,0.0,0.00501,1013537.25769,3.96603,4.77597,1180.26316,1.24726,1.208,2.28511,2.28511,4.98987,5.54002,0.69643,11.22188,1295.17834,0.00333,0.779,0.07519,0.00251,0.05263,0.0,0.01003,0.0,0.02005,0.0,0.00501,3.57143,2.0,2.71429,8.33333,2.64091,7.44737,46.78947,0.57957,1.8705,4.47826,0.11111,0.72222,0.61111,0.35088,0.94444,0.67836,0.61111,0.78876,0.08658,0.77289,0.08396,0.90559,0.02678,0.86274,0.07333,0.89069,0.05547,0.11321,2.30435,1.09434,0.56604,2.52174,0.07547,0.04348,0.33962,0.75,0.57143,0.0,0.15,0.13333,0.58333,0.41667,0.13333,0.01887,0.0,0.0,0.08696,0.0,0.34783,0.0,0.0,0.3913,0.17391,0.0,0.65769,0.25,0.42857,1.0,0.45769,0.41154,0.92857,0.13158,0.0,0.04474,0.75,0.4,0.0,0.09123,4.07754,0.75868,0.0,0.50785,0.41885,0.0733,0.91547,0.77778,0.47368,0.07865,4.04545,10.53504,5,0.07519,4.79713,0.6467,0.0,0.09424,0.75916,0.1466,0.33725,8.57143,0.01253,5.30077,1.50372,0.04188,0.18325,0.26178,0.41361,4.28734,0.58153,0.0,0.33508,0.62827,0.03665,1.0,0.05263,32,5.4567,0.05263,1,0.05823,0.06299,0.87347,0.59259,0.125,0.14547,0.0,0.0,0.30508,0.80952,0.25,0.0,0.08231,0.0,0.10345,0.13261,0.04261,0.11321,0.0,0.09524,0.02857,0.0,0.02857,0.0,0.51429,0.4,0.28302,0.0,0.19048,0.0,0.02857,0.4717,0.05882,0.61111,0.11111,0.16981,0.5,46,5,11.17799,0.26316,5.18739,0.88889,0.375,0.02941,0.09698,0.63158,0.53462
2378.txt,fake_br_llm,0.05556,0.02924,0.64912,19.63511,0.35088,1.875,3.08108,22.8,0.4386,8,15,342,0.03509,0.12573,0.03216,0.01462,0.0,0.0,0.01754,301504.76126,3.84753,4.23875,162.86667,0.71047,0.71047,0.74927,0.74927,4.94286,5.20887,1.27778,11.38391,1131.86499,0.003,0.77218,0.0731,0.00292,0.02047,0.0,0.04386,0.0,0.03216,0.0,0.00877,2.66667,1.375,2.12295,6.28125,2.55939,7.03333,61.26667,0.56687,1.85,8.06667,0.5,1.28571,0.78571,0.92381,1.0,1.11429,1.0,0.57303,0.37866,0.58862,0.38419,0.82257,0.1256,0.73617,0.30862,0.77345,0.32067,0.15909,2.93333,1.5,0.75,4.4,0.13636,0.0,0.13636,0.75,0.5,0.0,0.11364,0.15909,0.47727,0.52273,0.25,0.0,0.0,0.0,0.13333,0.13333,0.26667,0.06667,0.06667,0.13333,0.06667,0.13333,0.6036,0.25,0.5,1.0,0.33333,0.43243,0.94737,0.3,0.0,0.07611,0.5,0.125,0.0,0.04035,4.01821,0.78802,0.01183,0.59763,0.34911,0.04142,0.86496,0.81818,0.47619,0.08262,2.88333,11.92367,6,0.04386,4.50443,0.7733,0.0,0.25444,0.64497,0.10059,0.35476,9.30363,0.00877,5.63318,1.49217,0.0355,0.10059,0.23077,0.50296,4.07116,0.62015,0.0,0.50296,0.46154,0.0355,1.0,0.06667,37,6.87317,0.06667,1,0.06765,0.07941,0.79157,1.0,0.28947,0.22092,0.0,0.15789,0.32394,0.66667,0.125,0.0,0.03942,0.0,0.09434,0.17207,0.03801,0.20455,0.0,0.08333,0.22727,0.04545,0.0,0.04545,0.45455,0.18182,0.43182,0.0,0.5,0.0,0.04545,0.61364,0.02564,0.57143,0.5,0.29545,0.33333,50,1,14.45545,0.26667,6.71852,0.93023,0.2,0.0,0.05963,0.6,0.54054
2379.txt,fake_br_llm,0.059,0.03245,0.62832,24.75264,0.37168,2.14286,3.07512,22.6,0.39233,7,15,339,0.02655,0.14454,0.03245,0.0295,0.00295,0.0,0.0,568460.52113,4.0128,4.49761,2581.86667,1.627,1.47473,2.19733,1.9614,5.06353,5.38882,0.8125,11.2096,1163.89186,0.0,0.76146,0.07965,0.00295,0.03835,0.0,0.0295,0.0,0.0295,0.0,0.00885,2.45,2.77778,2.11111,8.28947,3.05364,7.63333,49.0,0.57587,1.69048,5.125,0.0,0.0,0.5,0.68571,0.85714,0.88571,0.71429,0.82536,0.06945,0.79077,0.06371,0.88556,0.04279,0.861,0.05741,0.89609,0.06417,0.07317,2.5625,1.5122,0.70732,3.875,0.04878,0.375,0.26829,0.64706,0.0,0,0.11765,0.15686,0.5098,0.4902,0.21569,0.12195,0.0,0,0.125,0.0625,0.0625,0.0,0.0,0.25,0.4375,0.0625,0.58216,0.35294,1.0,0,0.31925,0.40845,1.0,0.17647,0.0,0.0487,0.81818,0.125,0.0,0.04278,3.84825,0.71334,0.00645,0.63871,0.33548,0.01935,0.8864,0.66667,0.4,0.06533,3.52571,11.74419,6,0.06195,4.5129,0.70969,0.0,0.2129,0.67742,0.10968,0.35185,9.20519,0.01475,5.78565,1.43712,0.02581,0.09677,0.2,0.49032,3.93348,0.58634,0.0,0.6,0.39355,0.00645,1.0,0.0,21,5.43889,0.2,1,0.07949,0.08929,0.79882,0.55882,0.25,0.08347,0.0,0.0,0.32812,0.77778,0.13636,0.0,0.03822,0,0.1087,0.16796,0.06195,0.21951,0.03846,0.33333,0.03846,0.19231,0.0,0.0,0.53846,0.15385,0.31707,0.0,0.22222,0.0,0.03846,0.5122,0.10811,0.0,0.0,0.29268,1.0,37,8,9.14913,0.06667,4.31742,0.89796,0.23077,0.02703,0.05229,0.73333,0.59155
238.txt,fake_br_llm,0.06557,0.04918,0.62951,17.5802,0.37049,2.0,3.18229,21.78571,0.33443,7,14,305,0.05574,0.18033,0.01639,0.00328,0.0,0.0,0.00984,396158.79688,4.02803,4.37363,2070.14286,2.18257,2.18257,2.26864,2.26864,5.08019,5.33114,0.70588,11.2159,1178.44992,0.0118,0.77597,0.06885,0.00328,0.01967,0.00328,0.0459,0.00328,0.0459,0.0,0.00328,2.42105,2.08333,2.2069,8.70455,2.66697,7.21429,46.28571,0.59879,1.69912,4.53846,0.15385,0.92308,1.07692,0.91209,1.30769,0.96703,1.0,0.81863,0.1555,0.79062,0.17034,0.91384,0.03483,0.87198,0.0978,0.90433,0.06749,0.02,3.84615,0.96,0.5,3.69231,0.1,0.23077,0.02,0.08333,0,0.33333,0.10909,0.18182,0.54545,0.45455,0.16364,0.06,0,0.0,0.23077,0.30769,0.15385,0.0,0.15385,0.07692,0.07692,0.0,0.57812,0.91667,0,0.66667,0.31771,0.42708,1.0,0.15385,0.0,0.05059,0.86667,0.14286,0.0,0.04622,3.92191,0.75787,0.00709,0.57447,0.40426,0.01418,0.87409,0.70588,0.375,0.09243,3.98765,11.80963,7,0.06557,4.62013,0.70872,0.00709,0.14184,0.7305,0.12057,0.36214,8.88215,0.02295,5.58128,1.51109,0.03546,0.14894,0.22695,0.43262,4.04033,0.60364,0.0,0.53191,0.46099,0.00709,1.0,0.0,28,5.72024,0.07143,1,0.06659,0.09241,0.66333,0.5,0.0,0.13489,0.0,0.10345,0.35185,0.70588,0.33333,0.0,0.10723,0.33333,0.10256,0.12356,0.0459,0.2,0.0,0.11765,0.03226,0.0,0.06452,0.03226,0.41935,0.29032,0.3,0.05882,0.29412,0.06452,0.09677,0.62,0.05882,0.46154,0.15385,0.28,0.6,37,3,10.88366,0.21429,5.85376,0.94545,0.33333,0.0625,0.08649,0.71429,0.58854
2380.txt,fake_br_llm,0.07821,0.02235,0.62011,22.89532,0.37989,8.0,3.12613,22.375,0.36313,1,8,179,0.02793,0.15642,0.02793,0.02793,0.0,0.0,0.0,207595.56757,4.30265,4.36168,336.625,1.58312,1.27225,1.62725,1.28262,5.25568,5.33412,1.0,10.30363,1300.51061,0.0,0.7895,0.06704,0.00559,0.02793,0.00559,0.01676,0.01117,0.02793,0.0,0.00559,2.5,6.0,3.23214,6.09524,2.82919,7.125,46.0,0.49406,1.63235,7.0,0.0,0.0,0.14286,0.42857,0.28571,0.67857,0.14286,0.78011,0.12785,0.77421,0.11583,0,0,0.84057,0.08694,0.8687,0.08447,0.0,2.875,1.47826,0.47826,4.25,0.08696,0.125,0.21739,0.71429,0,0,0.12,0.12,0.56,0.44,0.2,0.04348,0,0,0.0,0.25,0.0,0.0,0.0,0.375,0.375,0.0,0.69369,0.28571,0,0,0.47748,0.45946,1.0,0.16667,0.04,0.03877,0.75,0.09524,0.0,0.03259,3.92007,0.77357,0.0,0.65217,0.29348,0.05435,0.91417,0.6,0.48,0.04262,3.87368,10.74474,4,0.05587,4.60247,0.80603,0.02174,0.20652,0.69565,0.07609,0.39706,9.12207,0.01676,5.62922,1.39502,0.03261,0.09783,0.22826,0.51087,4.06847,0.61434,0.0,0.52174,0.45652,0.02174,1.0,0.0,17,8.54167,0.0,1,0.02497,0.02162,0.86154,0.4375,0.28571,0.05016,0.0,0.07692,0.47222,0.8,0.13043,0.0,0.04727,0,0.14815,0.22059,0.05587,0.13043,0.0,0.2,0.0,0.07143,0.0,0.0,0.42857,0.42857,0.3913,0.0,0.4,0.0,0.07143,0.56522,0.28571,0.28571,0.0,0.17391,0.5,28,16,3.35177,0.0,5.11843,0.96429,0.21739,0.03571,0.05103,1.0,0.61261
2381.txt,fake_br_llm,0.07602,0.03119,0.5731,45.11948,0.4269,3.125,2.81633,20.52,0.31579,8,25,513,0.07212,0.1501,0.02534,0.02144,0.00195,0.0,0.00195,592024.02041,4.25876,4.42509,526.88,1.92056,1.49844,1.90956,1.47008,5.22012,5.3417,0.40278,11.58766,1151.79988,0.01261,0.78051,0.08382,0.00585,0.03314,0.00195,0.04094,0.0039,0.02924,0.0,0.01365,3.21622,4.07143,2.29452,9.32258,2.67049,7.34,44.44,0.60954,1.34247,6.92593,0.33333,1.66667,0.16667,0.29333,0.625,0.52333,0.45833,0.79714,0.08941,0.7731,0.08526,0.91895,0.03831,0.8671,0.07863,0.9011,0.06332,0.01493,2.48148,1.26866,0.67164,3.14815,0.20896,0.25926,0.1791,0.70588,0.0,0.33333,0.06579,0.11842,0.65789,0.34211,0.15789,0.10448,0.0,0.0,0.11111,0.07407,0.2963,0.0,0.0,0.2963,0.22222,0.0,0.70068,0.29412,1.0,0.66667,0.33333,0.54762,0.94872,0.5,0.0,0.09894,0.75,0.2,0.0,0.0471,4.21936,0.88031,0.0,0.41772,0.47679,0.10549,0.90621,0.75,0.4,0.07841,4.20463,10.13308,5,0.06238,4.76773,0.76692,0.00422,0.18565,0.56962,0.24051,0.4185,8.34211,0.02534,4.6886,1.58793,0.08017,0.27426,0.29536,0.27848,4.4723,0.70914,0.0,0.25738,0.63291,0.1097,0.625,0.04,16,5.12767,0.04,1,0.03139,0.03113,0.87222,0.85714,0.0,0.14569,0.0,0.14286,0.26374,0.48649,0.2381,0.0,0.05722,0.33333,0.05479,0.17458,0.03119,0.31343,0.0,0.21622,0.0,0.0,0.0566,0.03774,0.43396,0.43396,0.19403,0.02703,0.37838,0.03774,0.0,0.47761,0.16981,0.04167,0.33333,0.38806,0.42857,40,2,10.08413,0.24,4.12894,0.80519,0.5,0.0,0.09666,0.68,0.7449
2382.txt,fake_br_llm,0.09494,0.02532,0.64873,33.62195,0.35127,2.14286,2.9122,21.06667,0.36392,7,15,316,0.02848,0.16456,0.03797,0.02532,0.00633,0.0,0.00633,296737.62439,4.117,4.32642,2287.53333,1.16853,1.16853,1.40387,1.40387,5.13586,5.29688,0.7551,11.1481,1249.84354,0.0,0.74793,0.07595,0.0,0.02848,0.0,0.04114,0.0,0.03481,0.0,0.00949,2.17241,3.57143,2.54348,6.86957,3.02416,8.33333,50.6,0.55736,1.84685,6.09524,0.21429,1.14286,0.42857,0.50476,0.78571,0.82857,0.64286,0.82226,0.04395,0.82069,0.04554,0.90997,0.02161,0.88388,0.04449,0.90085,0.04758,0.0,2.04762,1.11628,0.53488,2.28571,0.06977,0.04762,0.18605,0.57143,0.0,0,0.18519,0.24074,0.48148,0.51852,0.09259,0.02326,0.0,0,0.04762,0.14286,0.14286,0.0,0.0,0.04762,0.47619,0.14286,0.68293,0.42857,1.0,0,0.32195,0.32195,0.93333,0.16667,0.0,0.05492,0.75,0.15385,0.0,0.04385,4.10629,0.78223,0.00613,0.5092,0.44172,0.04294,0.91962,0.72222,0.47059,0.0699,3.66667,10.27786,3,0.06646,4.6089,0.76601,0.01227,0.21472,0.69325,0.07975,0.27083,8.58743,0.01899,5.38345,1.48688,0.03681,0.18405,0.2638,0.40491,4.29502,0.67388,0.0,0.38037,0.55215,0.06748,1.0,0.33333,28,6.25444,0.06667,1,0.1033,0.04762,0.79,0.66667,0.20833,0.10299,0.0,0.08333,0.33333,0.66667,0.07692,0.0,0.02838,0,0.1,0.16292,0.0443,0.16279,0.07692,0.22222,0.0,0.26923,0.0,0.0,0.65385,0.0,0.32558,0.11111,0.33333,0.0,0.0,0.53488,0.09091,0.0,0.0,0.2093,1.0,34,13,6.09335,0.0,4.62553,0.82692,0.26667,0.06667,0.06145,0.6,0.54146
2383.txt,fake_br_llm,0.04215,0.03279,0.64403,51.39629,0.35597,2.57143,2.52,23.72222,0.39813,7,18,427,0.03513,0.17096,0.04215,0.03513,0.00234,0.0,0.00468,874996.98909,3.86215,4.13177,73.11111,1.31239,1.31239,0.76433,0.761,4.96049,5.13633,0.73134,11.66998,1298.77376,0.00183,0.7547,0.10539,0.01171,0.03981,0.0,0.04684,0.00234,0.02108,0.0,0.01639,1.94118,2.8,1.88,9.74194,3.2539,7.88889,61.05556,0.69422,1.80921,5.13636,0.0,0.0,0.47059,0.94771,1.0,1.35294,0.70588,0.83394,0.05375,0.83845,0.04882,0.94061,0.01812,0.89856,0.04927,0.91242,0.05093,0.01724,2.63636,1.24138,0.65517,3.27273,0.08621,0.18182,0.27586,0.88889,0.66667,0.0,0.07143,0.21429,0.58571,0.41429,0.12857,0.05172,0.0,1.0,0.04545,0.22727,0.09091,0.0,0.0,0.22727,0.36364,0.04545,0.59273,0.11111,0.33333,0.0,0.17818,0.31636,0.94444,0.15,0.0,0.03819,0.92857,0.1,0.0,0.03402,4.2544,0.85853,0.00552,0.40331,0.49724,0.09392,0.86062,0.70588,0.40741,0.07348,4.20561,11.72818,6,0.05386,4.74276,0.7969,0.00552,0.14917,0.67403,0.17127,0.33057,9.6191,0.02108,4.42874,1.66452,0.14365,0.28177,0.28729,0.24309,4.57377,0.70112,0.0,0.20442,0.69061,0.10497,1.0,0.05556,26,5.85569,0.05556,1,0.0991,0.10072,0.76141,0.66667,0.27273,0.09917,0.0,0.09091,0.24,0.86667,0.10526,0.0,0.03836,1.0,0.09677,0.13477,0.01639,0.18966,0.02128,0.2,0.0,0.0,0.04255,0.08511,0.25532,0.53191,0.24138,0.06667,0.33333,0.0,0.06383,0.36207,0.09302,0.17647,0.0,0.25862,0.6,40,10,8.3387,0.05556,4.55652,0.89041,0.31818,0.03448,0.07429,0.83333,0.55273
2384.txt,fake_br_llm,0.04897,0.03093,0.62371,17.05448,0.37629,2.8,3.13223,27.71429,0.39433,5,14,388,0.05155,0.14948,0.03093,0.01804,0.00258,0.0,0.01031,565248.37603,4.15137,4.5492,1072.35714,2.04593,1.78507,2.59957,2.05236,5.16118,5.40411,0.98077,10.98963,1348.34986,0.00599,0.79059,0.07474,0.0,0.0232,0.0,0.03608,0.00258,0.03351,0.0,0.01546,3.57895,1.9,2.0073,6.7,2.9748,7.53571,65.42857,0.52338,1.65753,7.78571,0.84615,3.15385,0.69231,0.46154,1.07692,0.53846,0.61538,0.86678,0.04502,0.851,0.04097,0.92312,0.03316,0.90551,0.02232,0.92744,0.02365,0.1,3.57143,1.26,0.66,4.5,0.2,0.0,0.12,0.5,0.0,0.0,0.25,0.10714,0.55357,0.44643,0.08929,0.0,0.0,0.0,0.28571,0.28571,0.0,0.0,0.0,0.14286,0.28571,0.0,0.61157,0.5,1.0,1.0,0.33471,0.52066,1.0,0.17647,0.0,0.04323,0.75,0.13043,0.0,0.03511,3.94969,0.83194,0.0,0.6044,0.33516,0.06044,0.92706,0.68,0.47368,0.05866,3.22685,11.52247,4,0.06959,4.62843,0.71196,0.0,0.19231,0.69231,0.11538,0.32447,11.25685,0.01031,5.49857,1.60864,0.04945,0.15934,0.23077,0.3956,4.07085,0.68932,0.0,0.51648,0.45055,0.03297,0.75,0.0,33,7.0631,0.0,1,0.07287,0.07105,0.89889,0.625,0.26087,0.09689,0.0,0.0,0.26154,0.6,0.09524,0.0,0.03149,0.0,0.07547,0.15541,0.0567,0.24,0.0,0.2,0.0,0.0,0.09677,0.0,0.58065,0.29032,0.36,0.1,0.5,0.0,0.03226,0.68,0.03922,0.30769,0.69231,0.28,0.3,43,17,6.65935,0.0,6.29948,0.91379,0.23529,0.03125,0.05719,1.0,0.60331
